ID	TAID	Type	TextID	WordID	StartChar	FinishChar	StartPara	FinishPara	Weight	Preview	Text	Author	Date	CommentL	GroupID	PosX1	PosX2	Page	IsText	Area	Coverage	TooltipVars	Memos	SegType	SegPosType	SegPos1StdUnit	SegPos1X	SegPos1Y	SegPos1Z	SegPos1W	SegPos1U	SegPos1V	SegPos2StdUnit	SegPos2X	SegPos2Y	SegPos2Z	SegPos2W	SegPos2U	SegPos2V	ContentFlag	GeoLinkID	MemoID	LastChgUser	LastChgDate
773	773	0	94	5					0	ich	BLOB	anonymous	2018-01-31T15:45:52.374	Mix Forscher	0					3	0.00341005967604433		BLOB	2	1	15: 798	406	505	15	798	407	514	15: 800	415	505	15	801	420	514	0	0	0	anonymous	2018-01-31T15:46:03.516
774	774	0	94	4					0	ich	BLOB	anonymous	2018-01-31T15:46:16.271		0					3	0.00341005967604433		BLOB	2	1	15: 1396	447	316	15	1396	448	325	15: 1398	456	316	15	1399	461	325	0	0	0	anonymous	2018-01-31T15:46:16.271
775	775	0	94	4					0	ich	BLOB	anonymous	2018-01-31T15:46:24.102		0					3	0.00341005967604433		BLOB	2	1	19: 76	258	718	19	76	259	727	19: 78	267	718	19	79	272	727	0	0	0	anonymous	2018-01-31T15:46:24.102
776	776	0	94	4					0	ich	BLOB	anonymous	2018-01-31T15:46:33.679		0					3	0.00341005967604433		BLOB	2	1	20: 551	147	577	20	551	148	586	20: 553	155	577	20	554	160	586	0	0	0	anonymous	2018-01-31T15:46:33.679
777	777	0	94	4					0	ich	BLOB	anonymous	2018-01-31T15:46:41.321		0					3	0.00341005967604433		BLOB	2	1	23: 311	277	586	23	311	278	595	23: 313	286	586	23	314	291	595	0	0	0	anonymous	2018-01-31T15:46:41.321
778	778	0	94	4					0	ich	BLOB	anonymous	2018-01-31T15:46:46.927		0					3	0.00341005967604433		BLOB	2	1	23: 404	452	565	23	404	453	574	23: 406	461	565	23	407	467	574	0	0	0	anonymous	2018-01-31T15:46:46.927
779	779	0	94	5					0	Ich	BLOB	anonymous	2018-01-31T15:46:53.287	Mix Forscher	0					3	0.00341005967604433		BLOB	2	1	23: 448	269	544	23	448	270	553	23: 450	278	544	23	451	283	553	0	0	0	anonymous	2018-01-31T15:47:04.818
780	780	0	94	4					0	ich	BLOB	anonymous	2018-01-31T15:47:11.519		0					3	0.00341005967604433		BLOB	2	1	23: 751	272	460	23	751	274	469	23: 753	281	460	23	754	286	469	0	0	0	anonymous	2018-01-31T15:47:11.519
781	781	0	94	4					0	ich	BLOB	anonymous	2018-01-31T15:47:16.287		0					3	0.00341005967604433		BLOB	2	1	23: 813	229	439	23	813	230	448	23: 815	237	439	23	816	242	448	0	0	0	anonymous	2018-01-31T15:47:16.287
782	782	0	94	4					0	ich	BLOB	anonymous	2018-01-31T15:47:22.391		0					3	0.00341005967604433		BLOB	2	1	30: 166	263	703	30	166	264	712	30: 168	272	703	30	169	277	712	0	0	0	anonymous	2018-01-31T15:47:22.391
783	783	0	94	7					0	Ich	BLOB	anonymous	2018-01-31T15:47:45.839		0					3	0.00341005967604433		BLOB	2	1	35: 1544	441	211	35	1544	442	220	35: 1546	450	211	35	1547	455	220	0	0	0	anonymous	2018-01-31T15:47:45.839
784	784	0	94	4					0	ich	BLOB	anonymous	2018-01-31T15:47:55.063		0					3	0.00341005967604433		BLOB	2	1	43: 1005	359	380	43	1005	360	388	43: 1007	367	380	43	1008	371	388	0	0	0	anonymous	2018-01-31T15:47:55.063
785	785	0	94	4					0	ich	BLOB	anonymous	2018-01-31T15:48:01.136		0					3	0.00341005967604433		BLOB	2	1	47: 737	345	535	47	737	346	544	47: 739	353	535	47	740	358	544	0	0	0	anonymous	2018-01-31T15:48:01.136
786	786	0	95	6					0	Ich	BLOB	anonymous	2018-01-31T15:48:11.888		0					3	0.00609236018033386		BLOB	0	1	2	142	0	0	2	0	0	2	145	0	0	2	0	0	0	0	0	anonymous	2018-03-27T10:00:49.972
787	787	0	95	6					0	ich	BLOB	anonymous	2018-01-31T15:48:21.467		0					3	0.00609236018033386		BLOB	0	1	2	920	0	0	2	0	0	2	923	0	0	2	0	0	0	0	0	anonymous	2018-03-27T10:00:49.974
788	788	0	95	8					0	Ich	BLOB	anonymous	2018-01-31T15:48:54.568		0					3	0.00609236018033386		BLOB	0	1	90	46410	0	0	90	0	0	90	46413	0	0	90	0	0	0	0	0	anonymous	2018-03-27T10:00:49.976
789	789	0	95	8					0	ich	BLOB	anonymous	2018-01-31T15:49:00.168		0					3	0.00609236018033386		BLOB	0	1	90	46463	0	0	90	0	0	90	46466	0	0	90	0	0	0	0	0	anonymous	2018-03-27T10:00:49.978
790	790	0	95	8					0	Ich	BLOB	anonymous	2018-01-31T15:49:05.390		0					3	0.00609236018033386		BLOB	0	1	95	47087	0	0	95	0	0	95	47090	0	0	95	0	0	0	0	0	anonymous	2018-03-27T10:00:49.980
791	791	0	96	2					0	ich	BLOB	anonymous	2018-01-31T15:49:20.672	Mix Erzähler	0					3	0.00122429990450461		BLOB	2	1	40: 1042	231	482	40	1042	233	489	40: 1044	239	482	40	1045	245	490	0	0	0	anonymous	2018-01-31T15:49:28.595
792	792	0	96	2					0	ich	BLOB	anonymous	2018-01-31T15:49:42.752		0					3	0.00122429990450461		BLOB	2	1	40: 1128	214	464	40	1128	216	472	40: 1130	222	464	40	1131	228	472	0	0	0	anonymous	2018-01-31T15:49:42.752
793	793	0	96	2					0	ich	BLOB	anonymous	2018-01-31T15:49:47.872		0					3	0.00122429990450461		BLOB	2	1	40: 1328	297	428	40	1328	300	436	40: 1330	305	428	40	1331	311	436	0	0	0	anonymous	2018-01-31T15:49:47.872
794	794	0	96	2					0	ich	BLOB	anonymous	2018-01-31T15:49:53.065		0					3	0.00122429990450461		BLOB	2	1	40: 1549	495	392	40	1549	498	400	40: 1551	503	392	40	1552	509	400	0	0	0	anonymous	2018-01-31T15:49:53.065
795	795	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:50:01.176		0					3	0.00122429990450461		BLOB	2	1	45: 287	107	625	45	287	110	633	45: 289	116	625	45	290	122	633	0	0	0	anonymous	2018-01-31T15:50:01.176
796	796	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:50:10.032		0					3	0.00122429990450461		BLOB	2	1	45: 813	366	435	45	813	368	442	45: 815	374	435	45	816	380	443	0	0	0	anonymous	2018-01-31T15:50:10.032
797	797	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:50:14.228		0					3	0.00122429990450461		BLOB	2	1	47: 34	113	718	47	34	115	725	47: 36	121	718	47	37	127	726	0	0	0	anonymous	2018-01-31T15:50:14.228
798	798	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:50:18.193		0					3	0.00122429990450461		BLOB	2	1	48: 173	86	672	48	173	89	681	48: 175	95	672	48	176	101	681	0	0	0	anonymous	2018-01-31T15:50:18.193
799	799	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:50:22.064		0					3	0.00122429990450461		BLOB	2	1	48: 615	243	528	48	615	246	536	48: 617	252	528	48	618	257	536	0	0	0	anonymous	2018-01-31T15:50:22.064
800	800	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:50:52.752		0					3	0.00122429990450461		BLOB	2	1	48: 642	370	528	48	642	373	536	48: 644	378	528	48	645	384	536	0	0	0	anonymous	2018-01-31T15:50:52.752
801	801	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:50:56.465		0					3	0.00122429990450461		BLOB	2	1	50: 1482	306	177	50	1482	309	185	50: 1484	315	177	50	1485	320	185	0	0	0	anonymous	2018-01-31T15:50:56.465
802	802	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:51:00.145		0					3	0.00122429990450461		BLOB	2	1	51: 62	198	695	51	62	201	704	51: 64	207	695	51	65	213	704	0	0	0	anonymous	2018-01-31T15:51:00.145
803	803	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:51:03.568		0					3	0.00122429990450461		BLOB	2	1	52: 1514	392	305	52	1514	394	313	52: 1516	400	305	52	1517	406	313	0	0	0	anonymous	2018-01-31T15:51:03.568
804	804	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:51:06.697		0					3	0.00122429990450461		BLOB	2	1	53: 90	191	703	53	90	194	711	53: 92	200	703	53	93	206	711	0	0	0	anonymous	2018-01-31T15:51:06.697
805	805	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:51:10.200		0					3	0.00122429990450461		BLOB	2	1	55: 489	190	550	55	489	192	558	55: 491	198	550	55	492	204	558	0	0	0	anonymous	2018-01-31T15:51:10.200
806	806	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:51:13.129		0					3	0.00122429990450461		BLOB	2	1	59: 1544	268	346	59	1544	272	354	59: 1546	277	346	59	1547	283	354	0	0	0	anonymous	2018-01-31T15:51:13.129
807	807	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:51:16.017		0					3	0.00122429990450461		BLOB	2	1	62: 1638	112	203	62	1638	113	209	62: 1640	119	203	62	1641	123	209	0	0	0	anonymous	2018-01-31T15:51:16.017
808	808	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:51:20.993		0					3	0.00122429990450461		BLOB	2	1	75: 441	306	591	75	441	307	596	75: 443	312	591	75	444	315	596	0	0	0	anonymous	2018-01-31T15:51:20.993
809	809	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:51:25.513		0					3	0.00122429990450461		BLOB	2	1	75: 499	382	581	75	499	383	586	75: 501	388	581	75	502	391	586	0	0	0	anonymous	2018-01-31T15:51:25.513
810	810	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:51:29.601		0					3	0.00122429990450461		BLOB	2	1	75: 644	251	528	75	644	252	534	75: 646	256	528	75	647	260	534	0	0	0	anonymous	2018-01-31T15:51:29.601
811	811	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:51:33.057		0					3	0.00122429990450461		BLOB	2	1	75: 898	356	538	75	898	357	544	75: 900	362	538	75	901	365	544	0	0	0	anonymous	2018-01-31T15:51:33.057
812	812	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:51:38.945		0					3	0.00122429990450461		BLOB	2	1	75: 1107	344	489	75	1107	345	495	75: 1109	349	489	75	1110	353	495	0	0	0	anonymous	2018-01-31T15:51:38.945
813	813	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:51:42.354		0					3	0.00122429990450461		BLOB	2	1	75: 1165	396	479	75	1165	397	485	75: 1167	402	479	75	1168	405	485	0	0	0	anonymous	2018-01-31T15:51:42.354
814	814	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:51:46.145		0					3	0.00122429990450461		BLOB	2	1	75: 1267	421	460	75	1267	422	466	75: 1269	427	460	75	1270	430	466	0	0	0	anonymous	2018-01-31T15:51:46.145
815	815	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:51:49.833		0					3	0.00122429990450461		BLOB	2	1	75: 1681	118	422	75	1681	119	427	75: 1683	124	422	75	1684	127	427	0	0	0	anonymous	2018-01-31T15:51:49.833
816	816	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:51:53.437		0					3	0.00122429990450461		BLOB	2	1	76: 1392	157	335	76	1392	158	340	76: 1394	163	335	76	1395	166	340	0	0	0	anonymous	2018-01-31T15:51:53.437
817	817	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:51:58.465		0					3	0.00122429990450461		BLOB	2	1	87: 278	211	555	87	278	212	562	87: 280	219	555	87	281	223	562	0	0	0	anonymous	2018-01-31T15:51:58.465
818	818	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:52:02.025		0					3	0.00122429990450461		BLOB	2	1	87: 315	293	540	87	315	294	545	87: 317	299	540	87	318	303	545	0	0	0	anonymous	2018-01-31T15:52:02.025
819	819	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:05.993		0					3	0.00122429990450461		BLOB	2	1	87: 338	271	529	87	338	272	534	87: 340	277	529	87	341	280	534	0	0	0	anonymous	2018-01-31T15:52:05.993
820	820	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:13.593		0					3	0.00122429990450461		BLOB	2	1	99: 238	372	518	99	238	375	526	99: 240	380	518	99	241	386	527	0	0	0	anonymous	2018-01-31T15:52:13.593
821	821	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:17.537		0					3	0.00122429990450461		BLOB	2	1	99: 1347	460	201	99	1347	462	209	99: 1349	468	201	99	1350	474	209	0	0	0	anonymous	2018-01-31T15:52:17.537
822	822	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:21.313		0					3	0.00122429990450461		BLOB	2	1	99: 1446	495	183	99	1446	498	191	99: 1448	503	183	99	1449	509	191	0	0	0	anonymous	2018-01-31T15:52:21.313
823	823	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:24.689		0					3	0.00122429990450461		BLOB	2	1	100: 2418	495	147	100	2418	498	155	100: 2420	504	147	100	2421	509	156	0	0	0	anonymous	2018-01-31T15:52:24.689
824	824	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:27.945		0					3	0.00122429990450461		BLOB	2	1	100: 2485	332	129	100	2485	334	137	100: 2487	340	129	100	2488	346	138	0	0	0	anonymous	2018-01-31T15:52:27.945
825	825	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:34.186		0					3	0.00122429990450461		BLOB	2	1	100: 2527	70	111	100	2527	73	119	100: 2529	78	111	100	2530	84	120	0	0	0	anonymous	2018-01-31T15:52:34.186
826	826	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:37.809		0					3	0.00122429990450461		BLOB	2	1	100: 2564	258	111	100	2564	261	119	100: 2566	267	111	100	2567	272	120	0	0	0	anonymous	2018-01-31T15:52:37.809
827	827	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:40.794		0					3	0.00122429990450461		BLOB	2	1	100: 2616	57	93	100	2616	59	101	100: 2618	65	93	100	2619	71	102	0	0	0	anonymous	2018-01-31T15:52:40.794
828	828	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:52:44.569		0					3	0.00122429990450461		BLOB	2	1	101: 151	309	718	101	151	312	726	101: 153	318	718	101	154	323	726	0	0	0	anonymous	2018-01-31T15:52:44.569
829	829	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:50.177		0					3	0.00122429990450461		BLOB	2	1	101: 292	77	682	101	292	79	690	101: 294	85	682	101	295	91	690	0	0	0	anonymous	2018-01-31T15:52:50.177
830	830	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:53.937		0					3	0.00122429990450461		BLOB	2	1	101: 1194	245	327	101	1194	247	334	101: 1196	253	327	101	1197	259	335	0	0	0	anonymous	2018-01-31T15:52:53.937
831	831	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:56.642		0					3	0.00122429990450461		BLOB	2	1	102: 148	103	718	102	148	106	725	102: 150	111	718	102	151	117	726	0	0	0	anonymous	2018-01-31T15:52:56.642
832	832	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:52:59.457		0					3	0.00122429990450461		BLOB	2	1	102: 604	495	558	102	604	498	566	102: 606	503	558	102	607	509	567	0	0	0	anonymous	2018-01-31T15:52:59.457
833	833	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:53:02.721		0					3	0.00122429990450461		BLOB	2	1	102: 2153	310	254	102	2153	312	262	102: 2155	318	254	102	2156	324	262	0	0	0	anonymous	2018-01-31T15:53:02.721
834	834	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:53:05.577		0					3	0.00122429990450461		BLOB	2	1	103: 1723	138	332	103	1723	142	340	103: 1725	147	332	103	1726	153	340	0	0	0	anonymous	2018-01-31T15:53:05.577
835	835	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:53:08.794		0					3	0.00122429990450461		BLOB	2	1	103: 2163	465	129	103	2163	468	137	103: 2165	474	129	103	2166	479	138	0	0	0	anonymous	2018-01-31T15:53:08.794
836	836	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:53:11.689		0					3	0.00122429990450461		BLOB	2	1	104: 199	340	718	104	199	343	726	104: 201	349	718	104	202	354	726	0	0	0	anonymous	2018-01-31T15:53:11.689
837	837	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:53:20.097		0					3	0.00122429990450461		BLOB	2	1	104: 461	246	664	104	461	249	672	104: 463	255	664	104	464	261	672	0	0	0	anonymous	2018-01-31T15:53:20.097
838	838	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:53:23.738		0					3	0.00122429990450461		BLOB	2	1	104: 2201	57	197	104	2201	60	205	104: 2203	66	197	104	2204	72	205	0	0	0	anonymous	2018-01-31T15:53:23.738
839	839	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:53:27.393		0					3	0.00122429990450461		BLOB	2	1	105: 496	389	592	105	496	392	600	105: 498	397	592	105	499	403	600	0	0	0	anonymous	2018-01-31T15:53:27.393
840	840	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:53:33.714		0					3	0.00122429990450461		BLOB	2	1	106: 116	196	675	106	116	199	683	106: 118	205	675	106	119	210	683	0	0	0	anonymous	2018-01-31T15:53:33.714
841	841	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:53:36.521		0					3	0.00122429990450461		BLOB	2	1	106: 824	190	366	106	824	193	374	106: 826	198	366	106	827	204	375	0	0	0	anonymous	2018-01-31T15:53:36.521
842	842	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:53:39.554		0					3	0.00122429990450461		BLOB	2	1	106: 941	329	348	106	941	332	356	106: 943	337	348	106	944	343	357	0	0	0	anonymous	2018-01-31T15:53:39.554
843	843	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:53:42.801		0					3	0.00122429990450461		BLOB	2	1	106: 1055	136	202	106	1055	139	210	106: 1057	145	202	106	1058	150	211	0	0	0	anonymous	2018-01-31T15:53:42.801
844	844	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:53:45.938		0					3	0.00122429990450461		BLOB	2	1	106: 1093	335	202	106	1093	339	210	106: 1095	345	202	106	1096	350	211	0	0	0	anonymous	2018-01-31T15:53:45.938
845	845	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:53:48.697		0					3	0.00122429990450461		BLOB	2	1	106: 1160	195	184	106	1160	198	193	106: 1162	204	184	106	1163	209	193	0	0	0	anonymous	2018-01-31T15:53:48.697
846	846	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:53:51.490		0					3	0.00122429990450461		BLOB	2	1	106: 1241	77	111	106	1241	79	119	106: 1243	85	111	106	1244	91	120	0	0	0	anonymous	2018-01-31T15:53:51.490
847	847	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:53:54.161		0					3	0.00122429990450461		BLOB	2	1	106: 1369	248	93	106	1369	250	101	106: 1371	256	93	106	1372	261	102	0	0	0	anonymous	2018-01-31T15:53:54.161
848	848	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:00.330		0					3	0.00122429990450461		BLOB	2	1	107: 524	57	461	107	524	59	469	107: 526	65	461	107	527	71	469	0	0	0	anonymous	2018-01-31T15:54:00.330
849	849	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:03.962		0					3	0.00122429990450461		BLOB	2	1	107: 1082	353	237	107	1082	355	245	107: 1084	361	237	107	1085	367	245	0	0	0	anonymous	2018-01-31T15:54:03.962
850	850	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:54:07.122		0					3	0.00122429990450461		BLOB	2	1	107: 1295	466	201	107	1295	470	209	107: 1297	476	201	107	1298	481	209	0	0	0	anonymous	2018-01-31T15:54:07.122
851	851	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:54:10.018		0					3	0.00122429990450461		BLOB	2	1	107: 1511	147	147	107	1511	150	155	107: 1513	156	147	107	1514	161	156	0	0	0	anonymous	2018-01-31T15:54:10.018
852	852	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:13.866		0					3	0.00122429990450461		BLOB	2	1	108: 191	135	597	108	191	138	605	108: 193	143	597	108	194	149	605	0	0	0	anonymous	2018-01-31T15:54:13.866
853	853	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:16.906		0					3	0.00122429990450461		BLOB	2	1	108: 242	393	597	108	242	395	605	108: 244	401	597	108	245	407	605	0	0	0	anonymous	2018-01-31T15:54:16.906
854	854	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:20.042		0					3	0.00122429990450461		BLOB	2	1	108: 399	289	561	108	399	291	569	108: 401	297	561	108	402	302	569	0	0	0	anonymous	2018-01-31T15:54:20.042
855	855	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:54:23.410		0					3	0.00122429990450461		BLOB	2	1	108: 439	474	561	108	439	477	569	108: 441	483	561	108	442	489	569	0	0	0	anonymous	2018-01-31T15:54:23.410
856	856	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:26.451		0					3	0.00122429990450461		BLOB	2	1	108: 522	442	543	108	522	445	551	108: 524	451	543	108	525	456	551	0	0	0	anonymous	2018-01-31T15:54:26.451
857	857	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:54:29.106		0					3	0.00122429990450461		BLOB	2	1	108: 720	494	507	108	720	498	515	108: 722	504	507	108	723	509	516	0	0	0	anonymous	2018-01-31T15:54:29.106
858	858	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:32.026		0					3	0.00122429990450461		BLOB	2	1	108: 1169	432	291	108	1169	434	299	108: 1171	440	291	108	1172	445	299	0	0	0	anonymous	2018-01-31T15:54:32.026
859	859	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:34.930		0					3	0.00122429990450461		BLOB	2	1	108: 1203	142	273	108	1203	145	281	108: 1205	150	273	108	1206	156	281	0	0	0	anonymous	2018-01-31T15:54:34.930
860	860	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:41.066		0					3	0.00122429990450461		BLOB	2	1	108: 1287	84	255	108	1287	86	263	108: 1289	92	255	108	1290	98	263	0	0	0	anonymous	2018-01-31T15:54:41.066
861	861	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:44.034		0					3	0.00122429990450461		BLOB	2	1	108: 1389	86	237	108	1389	89	245	108: 1391	94	237	108	1392	100	245	0	0	0	anonymous	2018-01-31T15:54:44.034
862	862	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:46.690		0					3	0.00122429990450461		BLOB	2	1	108: 1475	57	219	108	1475	59	227	108: 1477	65	219	108	1478	71	227	0	0	0	anonymous	2018-01-31T15:54:46.690
863	863	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:54:49.834		0					3	0.00122429990450461		BLOB	2	1	108: 1505	201	219	108	1505	204	227	108: 1507	210	219	108	1508	216	227	0	0	0	anonymous	2018-01-31T15:54:49.834
864	864	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:53.298		0					3	0.00122429990450461		BLOB	2	1	108: 1549	443	219	108	1549	446	227	108: 1551	452	219	108	1552	457	227	0	0	0	anonymous	2018-01-31T15:54:53.298
865	865	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:54:57.186		0					3	0.00122429990450461		BLOB	2	1	108: 1630	371	201	108	1630	373	209	108: 1632	379	201	108	1633	385	209	0	0	0	anonymous	2018-01-31T15:54:57.186
866	866	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:00.274		0					3	0.00122429990450461		BLOB	2	1	108: 1692	210	183	108	1692	212	191	108: 1694	218	183	108	1695	223	191	0	0	0	anonymous	2018-01-31T15:55:00.274
867	867	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:03.611		0					3	0.00122429990450461		BLOB	2	1	108: 1729	400	183	108	1729	403	191	108: 1731	408	183	108	1732	414	191	0	0	0	anonymous	2018-01-31T15:55:03.611
868	868	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:06.642		0					3	0.00122429990450461		BLOB	2	1	108: 1896	298	147	108	1896	301	155	108: 1898	307	147	108	1899	312	156	0	0	0	anonymous	2018-01-31T15:55:06.642
869	869	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:09.955		0					3	0.00122429990450461		BLOB	2	1	108: 1912	377	147	108	1912	379	155	108: 1914	385	147	108	1915	391	156	0	0	0	anonymous	2018-01-31T15:55:09.955
870	870	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:12.962		0					3	0.00122429990450461		BLOB	2	1	108: 1923	430	147	108	1923	432	155	108: 1925	438	147	108	1926	444	156	0	0	0	anonymous	2018-01-31T15:55:12.962
871	871	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:55:18.755		0					3	0.00122429990450461		BLOB	2	1	108: 1929	457	147	108	1929	461	155	108: 1931	466	147	108	1932	472	156	0	0	0	anonymous	2018-01-31T15:55:18.755
872	872	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:21.570		0					3	0.00122429990450461		BLOB	2	1	108: 2065	208	111	108	2065	210	119	108: 2067	216	111	108	2068	222	120	0	0	0	anonymous	2018-01-31T15:55:21.570
873	873	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:24.786		0					3	0.00122429990450461		BLOB	2	1	108: 2190	399	93	108	2190	401	101	108: 2192	407	93	108	2193	413	102	0	0	0	anonymous	2018-01-31T15:55:24.786
874	874	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:28.138		0					3	0.00122429990450461		BLOB	2	1	108: 2199	440	93	108	2199	443	101	108: 2201	449	93	108	2202	454	102	0	0	0	anonymous	2018-01-31T15:55:28.138
875	875	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:31.252		0					3	0.00122429990450461		BLOB	2	1	109: 54	299	735	109	54	302	743	109: 56	308	735	109	57	313	744	0	0	0	anonymous	2018-01-31T15:55:31.252
876	876	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:34.467		0					3	0.00122429990450461		BLOB	2	1	109: 98	57	718	109	98	59	725	109: 100	65	718	109	101	71	726	0	0	0	anonymous	2018-01-31T15:55:34.467
877	877	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:37.714		0					3	0.00122429990450461		BLOB	2	1	109: 214	153	700	109	214	156	708	109: 216	162	700	109	217	167	708	0	0	0	anonymous	2018-01-31T15:55:37.714
878	878	0	96	12					0	Ich	BLOB	anonymous	2018-01-31T15:55:41.427		0					3	0.00122429990450461		BLOB	2	1	109: 243	306	700	109	243	310	708	109: 245	315	700	109	246	321	708	0	0	0	anonymous	2018-01-31T15:55:41.427
879	879	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:45.258		0					3	0.00122429990450461		BLOB	2	1	109: 298	121	682	109	298	123	690	109: 300	129	682	109	301	135	690	0	0	0	anonymous	2018-01-31T15:55:45.258
880	880	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:48.091		0					3	0.00122429990450461		BLOB	2	1	109: 424	317	664	109	424	320	672	109: 426	325	664	109	427	331	672	0	0	0	anonymous	2018-01-31T15:55:48.091
881	881	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:51.282		0					3	0.00122429990450461		BLOB	2	1	109: 517	338	646	109	517	340	654	109: 519	346	646	109	520	352	654	0	0	0	anonymous	2018-01-31T15:55:51.282
882	882	0	96	12					0	ich	BLOB	anonymous	2018-01-31T15:55:54.898		0					3	0.00122429990450461		BLOB	2	1	109: 687	291	610	109	687	294	618	109: 689	300	610	109	690	305	618	0	0	0	anonymous	2018-01-31T15:55:54.898
