ID	TAID	Type	TextID	WordID	StartChar	FinishChar	StartPara	FinishPara	Weight	Preview	Text	Author	Date	CommentL	GroupID	PosX1	PosX2	Page	IsText	Area	Coverage	TooltipVars	Memos	SegType	SegPosType	SegPos1StdUnit	SegPos1X	SegPos1Y	SegPos1Z	SegPos1W	SegPos1U	SegPos1V	SegPos2StdUnit	SegPos2X	SegPos2Y	SegPos2Z	SegPos2W	SegPos2U	SegPos2V	ContentFlag	GeoLinkID	MemoID	LastChgUser	LastChgDate
535	535	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:58:09.131		1					3	0.00238420701274756		BLOB	0	1	1315	104405	0	0	1315	0	0	1315	104408	0	0	1315	0	0	0	0	0	anonymous	2018-03-27T09:35:39.150
536	536	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:58:13.112		1					3	0.00238420701274756		BLOB	0	1	1325	104827	0	0	1325	0	0	1325	104830	0	0	1325	0	0	0	0	0	anonymous	2018-03-27T09:35:39.153
537	537	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:58:18.039		1					3	0.00238420701274756		BLOB	0	1	1333	105374	0	0	1333	0	0	1333	105377	0	0	1333	0	0	0	0	0	anonymous	2018-03-27T09:35:39.155
538	538	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:58:22.292		1					3	0.00238420701274756		BLOB	0	1	1334	105443	0	0	1334	0	0	1334	105446	0	0	1334	0	0	0	0	0	anonymous	2018-03-27T09:35:39.157
539	539	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:58:27.126		1					3	0.00238420701274756		BLOB	0	1	1334	105521	0	0	1334	0	0	1334	105524	0	0	1334	0	0	0	0	0	anonymous	2018-03-27T09:35:39.160
540	540	0	45	12					0	Ich	BLOB	anonymous	2018-02-26T13:58:31.605		1					3	0.00238420701274756		BLOB	0	1	1337	105635	0	0	1337	0	0	1337	105638	0	0	1337	0	0	0	0	0	anonymous	2018-03-27T09:35:39.162
541	541	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:58:35.961		1					3	0.00238420701274756		BLOB	0	1	1337	105713	0	0	1337	0	0	1337	105716	0	0	1337	0	0	0	0	0	anonymous	2018-03-27T09:35:39.164
542	542	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:58:40.561		1					3	0.00238420701274756		BLOB	0	1	1338	105744	0	0	1338	0	0	1338	105747	0	0	1338	0	0	0	0	0	anonymous	2018-03-27T09:35:39.166
543	543	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:58:45.396		1					3	0.00238420701274756		BLOB	0	1	1339	105891	0	0	1339	0	0	1339	105894	0	0	1339	0	0	0	0	0	anonymous	2018-03-27T09:35:39.168
544	544	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:58:54.476		1					3	0.00238420701274756		BLOB	0	1	1339	105936	0	0	1339	0	0	1339	105939	0	0	1339	0	0	0	0	0	anonymous	2018-03-27T09:35:39.170
545	545	0	45	12					0	Ich	BLOB	anonymous	2018-02-26T13:59:02.126		1					3	0.00238420701274756		BLOB	0	1	1351	106377	0	0	1351	0	0	1351	106380	0	0	1351	0	0	0	0	0	anonymous	2018-03-27T09:35:39.171
546	546	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:59:06.745		1					3	0.00238420701274756		BLOB	0	1	1356	106652	0	0	1356	0	0	1356	106655	0	0	1356	0	0	0	0	0	anonymous	2018-03-27T09:35:39.173
547	547	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:59:11.277		1					3	0.00238420701274756		BLOB	0	1	1358	106775	0	0	1358	0	0	1358	106778	0	0	1358	0	0	0	0	0	anonymous	2018-03-27T09:35:39.175
548	548	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:59:21.270		1					3	0.00238420701274756		BLOB	0	1	1362	106987	0	0	1362	0	0	1362	106990	0	0	1362	0	0	0	0	0	anonymous	2018-03-27T09:35:39.177
549	549	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:59:26.901		1					3	0.00238420701274756		BLOB	0	1	1373	107405	0	0	1373	0	0	1373	107408	0	0	1373	0	0	0	0	0	anonymous	2018-03-27T09:35:39.179
550	550	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:59:32.205		1					3	0.00238420701274756		BLOB	0	1	1379	107803	0	0	1379	0	0	1379	107806	0	0	1379	0	0	0	0	0	anonymous	2018-03-27T09:35:39.182
551	551	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:59:37.155		1					3	0.00238420701274756		BLOB	0	1	1379	107844	0	0	1379	0	0	1379	107847	0	0	1379	0	0	0	0	0	anonymous	2018-03-27T09:35:39.184
552	552	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:59:43.766		1					3	0.00238420701274756		BLOB	0	1	1382	108077	0	0	1382	0	0	1382	108080	0	0	1382	0	0	0	0	0	anonymous	2018-03-27T09:35:39.186
553	553	0	45	12					0	Ich	BLOB	anonymous	2018-02-26T13:59:50.081		1					3	0.00238420701274756		BLOB	0	1	1394	108541	0	0	1394	0	0	1394	108544	0	0	1394	0	0	0	0	0	anonymous	2018-03-27T09:35:39.187
554	554	0	45	12					0	ich	BLOB	anonymous	2018-02-26T13:59:55.540		1					3	0.00238420701274756		BLOB	0	1	1394	108565	0	0	1394	0	0	1394	108568	0	0	1394	0	0	0	0	0	anonymous	2018-03-27T09:35:39.189
555	555	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:00:00.603		1					3	0.00238420701274756		BLOB	0	1	1399	108828	0	0	1399	0	0	1399	108831	0	0	1399	0	0	0	0	0	anonymous	2018-03-27T09:35:39.191
556	556	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:00:08.305		1					3	0.00238420701274756		BLOB	0	1	1401	108923	0	0	1401	0	0	1401	108926	0	0	1401	0	0	0	0	0	anonymous	2018-03-27T09:35:39.194
557	557	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:00:15.380		1					3	0.00238420701274756		BLOB	0	1	1416	109538	0	0	1416	0	0	1416	109541	0	0	1416	0	0	0	0	0	anonymous	2018-03-27T09:35:39.196
558	558	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:00:20.112		1					3	0.00238420701274756		BLOB	0	1	1417	109565	0	0	1417	0	0	1417	109568	0	0	1417	0	0	0	0	0	anonymous	2018-03-27T09:35:39.198
559	559	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:00:24.950		1					3	0.00238420701274756		BLOB	0	1	1418	109648	0	0	1418	0	0	1418	109651	0	0	1418	0	0	0	0	0	anonymous	2018-03-27T09:35:39.200
560	560	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:00:29.915		1					3	0.00238420701274756		BLOB	0	1	1418	109679	0	0	1418	0	0	1418	109682	0	0	1418	0	0	0	0	0	anonymous	2018-03-27T09:35:39.201
561	561	0	45	12					0	Ich	BLOB	anonymous	2018-02-26T14:00:35.012		1					3	0.00238420701274756		BLOB	0	1	1423	109995	0	0	1423	0	0	1423	109998	0	0	1423	0	0	0	0	0	anonymous	2018-03-27T09:35:39.204
562	562	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:00:40.712		1					3	0.00238420701274756		BLOB	0	1	1423	110031	0	0	1423	0	0	1423	110034	0	0	1423	0	0	0	0	0	anonymous	2018-03-27T09:35:39.205
563	563	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:00:46.421		1					3	0.00238420701274756		BLOB	0	1	1423	110057	0	0	1423	0	0	1423	110060	0	0	1423	0	0	0	0	0	anonymous	2018-03-27T09:35:39.208
564	564	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:00:52.390		1					3	0.00238420701274756		BLOB	0	1	1424	110091	0	0	1424	0	0	1424	110094	0	0	1424	0	0	0	0	0	anonymous	2018-03-27T09:35:39.210
565	565	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:00:57.503		1					3	0.00238420701274756		BLOB	0	1	1425	110158	0	0	1425	0	0	1425	110161	0	0	1425	0	0	0	0	0	anonymous	2018-03-27T09:35:39.212
566	566	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:01:02.046		1					3	0.00238420701274756		BLOB	0	1	1425	110199	0	0	1425	0	0	1425	110202	0	0	1425	0	0	0	0	0	anonymous	2018-03-27T09:35:39.214
567	567	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:01:07.582		1					3	0.00238420701274756		BLOB	0	1	1425	110226	0	0	1425	0	0	1425	110229	0	0	1425	0	0	0	0	0	anonymous	2018-03-27T09:35:39.217
568	568	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:01:17.581		1					3	0.00238420701274756		BLOB	0	1	1428	110337	0	0	1428	0	0	1428	110340	0	0	1428	0	0	0	0	0	anonymous	2018-03-27T09:35:39.219
569	569	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:01:22.649		1					3	0.00238420701274756		BLOB	0	1	1469	112220	0	0	1469	0	0	1469	112223	0	0	1469	0	0	0	0	0	anonymous	2018-03-27T09:35:39.221
570	570	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:01:27.194		1					3	0.00238420701274756		BLOB	0	1	1469	112269	0	0	1469	0	0	1469	112272	0	0	1469	0	0	0	0	0	anonymous	2018-03-27T09:35:39.222
571	571	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:01:32.293		1					3	0.00238420701274756		BLOB	0	1	1473	112504	0	0	1473	0	0	1473	112507	0	0	1473	0	0	0	0	0	anonymous	2018-03-27T09:35:39.224
572	572	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:01:37.538		1					3	0.00238420701274756		BLOB	0	1	1473	112534	0	0	1473	0	0	1473	112537	0	0	1473	0	0	0	0	0	anonymous	2018-03-27T09:35:39.227
573	573	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:01:42.482		1					3	0.00238420701274756		BLOB	0	1	1504	113891	0	0	1504	0	0	1504	113894	0	0	1504	0	0	0	0	0	anonymous	2018-03-27T09:35:39.229
574	574	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:01:47.366		1					3	0.00238420701274756		BLOB	0	1	1504	113917	0	0	1504	0	0	1504	113920	0	0	1504	0	0	0	0	0	anonymous	2018-03-27T09:35:39.231
575	575	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:01:52.182		1					3	0.00238420701274756		BLOB	0	1	1509	114181	0	0	1509	0	0	1509	114184	0	0	1509	0	0	0	0	0	anonymous	2018-03-27T09:35:39.232
576	576	0	45	12					0	Ich	BLOB	anonymous	2018-02-26T14:01:57.093		1					3	0.00238420701274756		BLOB	0	1	1514	114532	0	0	1514	0	0	1514	114535	0	0	1514	0	0	0	0	0	anonymous	2018-03-27T09:35:39.234
577	577	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:02:02.034		1					3	0.00238420701274756		BLOB	0	1	1514	114581	0	0	1514	0	0	1514	114584	0	0	1514	0	0	0	0	0	anonymous	2018-03-27T09:35:39.236
578	578	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:02:06.981		1					3	0.00238420701274756		BLOB	0	1	1515	114791	0	0	1515	0	0	1515	114794	0	0	1515	0	0	0	0	0	anonymous	2018-03-27T09:35:39.238
579	579	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:02:12.105		1					3	0.00238420701274756		BLOB	0	1	1517	114952	0	0	1517	0	0	1517	114955	0	0	1517	0	0	0	0	0	anonymous	2018-03-27T09:35:39.240
580	580	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:02:17.014		1					3	0.00238420701274756		BLOB	0	1	1518	115230	0	0	1518	0	0	1518	115233	0	0	1518	0	0	0	0	0	anonymous	2018-03-27T09:35:39.242
581	581	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:02:23.029		1					3	0.00238420701274756		BLOB	0	1	1536	116225	0	0	1536	0	0	1536	116228	0	0	1536	0	0	0	0	0	anonymous	2018-03-27T09:35:39.244
582	582	0	45	12					0	Ich	BLOB	anonymous	2018-02-26T14:02:28.170		1					3	0.00238420701274756		BLOB	0	1	1536	116248	0	0	1536	0	0	1536	116251	0	0	1536	0	0	0	0	0	anonymous	2018-03-27T09:35:39.246
583	583	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:02:33.062		1					3	0.00238420701274756		BLOB	0	1	1542	116565	0	0	1542	0	0	1542	116568	0	0	1542	0	0	0	0	0	anonymous	2018-03-27T09:35:39.248
584	584	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:02:37.994		1					3	0.00238420701274756		BLOB	0	1	1549	116856	0	0	1549	0	0	1549	116859	0	0	1549	0	0	0	0	0	anonymous	2018-03-27T09:35:39.250
585	585	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:02:43.107		1					3	0.00238420701274756		BLOB	0	1	1549	116875	0	0	1549	0	0	1549	116878	0	0	1549	0	0	0	0	0	anonymous	2018-03-27T09:35:39.251
586	586	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:02:50.680		1					3	0.00238420701274756		BLOB	0	1	1550	116958	0	0	1550	0	0	1550	116961	0	0	1550	0	0	0	0	0	anonymous	2018-03-27T09:35:39.253
587	587	0	45	12					0	Ich	BLOB	anonymous	2018-02-26T14:02:55.603		1					3	0.00238420701274756		BLOB	0	1	1550	117005	0	0	1550	0	0	1550	117008	0	0	1550	0	0	0	0	0	anonymous	2018-03-27T09:35:39.255
588	588	0	45	12					0	Ich	BLOB	anonymous	2018-02-26T14:03:00.425		1					3	0.00238420701274756		BLOB	0	1	1551	117079	0	0	1551	0	0	1551	117082	0	0	1551	0	0	0	0	0	anonymous	2018-03-27T09:35:39.257
589	589	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:03:10.606		1					3	0.00238420701274756		BLOB	0	1	1552	117159	0	0	1552	0	0	1552	117162	0	0	1552	0	0	0	0	0	anonymous	2018-03-27T09:35:39.258
590	590	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:03:16.076		1					3	0.00238420701274756		BLOB	0	1	1556	117303	0	0	1556	0	0	1556	117306	0	0	1556	0	0	0	0	0	anonymous	2018-03-27T09:35:39.260
591	591	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:03:21.134		1					3	0.00238420701274756		BLOB	0	1	1563	117833	0	0	1563	0	0	1563	117836	0	0	1563	0	0	0	0	0	anonymous	2018-03-27T09:35:39.262
592	592	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:03:27.025		1					3	0.00238420701274756		BLOB	0	1	1564	117887	0	0	1564	0	0	1564	117890	0	0	1564	0	0	0	0	0	anonymous	2018-03-27T09:35:39.264
593	593	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:03:32.335		1					3	0.00238420701274756		BLOB	0	1	1572	118235	0	0	1572	0	0	1572	118238	0	0	1572	0	0	0	0	0	anonymous	2018-03-27T09:35:39.266
594	594	0	45	12					0	Ich	BLOB	anonymous	2018-02-26T14:03:37.390		1					3	0.00238420701274756		BLOB	0	1	1595	119247	0	0	1595	0	0	1595	119250	0	0	1595	0	0	0	0	0	anonymous	2018-03-27T09:35:39.268
595	595	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:03:43.148		1					3	0.00238420701274756		BLOB	0	1	1601	119680	0	0	1601	0	0	1601	119683	0	0	1601	0	0	0	0	0	anonymous	2018-03-27T09:35:39.270
596	596	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:03:48.006		1					3	0.00238420701274756		BLOB	0	1	1603	119818	0	0	1603	0	0	1603	119821	0	0	1603	0	0	0	0	0	anonymous	2018-03-27T09:35:39.271
597	597	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:03:53.398		1					3	0.00238420701274756		BLOB	0	1	1603	119843	0	0	1603	0	0	1603	119846	0	0	1603	0	0	0	0	0	anonymous	2018-03-27T09:35:39.273
598	598	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:03:59.206		1					3	0.00238420701274756		BLOB	0	1	1604	119911	0	0	1604	0	0	1604	119914	0	0	1604	0	0	0	0	0	anonymous	2018-03-27T09:35:39.275
599	599	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:04:06.835		1					3	0.00238420701274756		BLOB	0	1	1641	121581	0	0	1641	0	0	1641	121584	0	0	1641	0	0	0	0	0	anonymous	2018-03-27T09:35:39.276
600	600	0	45	12					0	Ich	BLOB	anonymous	2018-02-26T14:04:12.787		1					3	0.00238420701274756		BLOB	0	1	1645	121733	0	0	1645	0	0	1645	121736	0	0	1645	0	0	0	0	0	anonymous	2018-03-27T09:35:39.278
601	601	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:04:18.251		1					3	0.00238420701274756		BLOB	0	1	1651	122059	0	0	1651	0	0	1651	122062	0	0	1651	0	0	0	0	0	anonymous	2018-03-27T09:35:39.280
602	602	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:04:23.587		1					3	0.00238420701274756		BLOB	0	1	1651	122117	0	0	1651	0	0	1651	122120	0	0	1651	0	0	0	0	0	anonymous	2018-03-27T09:35:39.282
603	603	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:04:29.755		1					3	0.00238420701274756		BLOB	0	1	1652	122167	0	0	1652	0	0	1652	122170	0	0	1652	0	0	0	0	0	anonymous	2018-03-27T09:35:39.284
604	604	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:04:34.880		1					3	0.00238420701274756		BLOB	0	1	1652	122211	0	0	1652	0	0	1652	122214	0	0	1652	0	0	0	0	0	anonymous	2018-03-27T09:35:39.286
605	605	0	45	12					0	Ich	BLOB	anonymous	2018-02-26T14:04:40.222		1					3	0.00238420701274756		BLOB	0	1	1683	123556	0	0	1683	0	0	1683	123559	0	0	1683	0	0	0	0	0	anonymous	2018-03-27T09:35:39.288
606	606	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:04:44.511		1					3	0.00238420701274756		BLOB	0	1	1683	123612	0	0	1683	0	0	1683	123615	0	0	1683	0	0	0	0	0	anonymous	2018-03-27T09:35:39.290
607	607	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:04:49.047		1					3	0.00238420701274756		BLOB	0	1	1684	123651	0	0	1684	0	0	1684	123654	0	0	1684	0	0	0	0	0	anonymous	2018-03-27T09:35:39.292
608	608	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:04:53.164		1					3	0.00238420701274756		BLOB	0	1	1684	123691	0	0	1684	0	0	1684	123694	0	0	1684	0	0	0	0	0	anonymous	2018-03-27T09:35:39.294
609	609	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:04:59.232		1					3	0.00238420701274756		BLOB	0	1	1690	124054	0	0	1690	0	0	1690	124057	0	0	1690	0	0	0	0	0	anonymous	2018-03-27T09:35:39.296
610	610	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:05:11.515		1					3	0.00238420701274756		BLOB	0	1	1691	124096	0	0	1691	0	0	1691	124099	0	0	1691	0	0	0	0	0	anonymous	2018-03-27T09:35:39.298
611	611	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:05:17.383		1					3	0.00238420701274756		BLOB	0	1	1691	124150	0	0	1691	0	0	1691	124153	0	0	1691	0	0	0	0	0	anonymous	2018-03-27T09:35:39.300
612	612	0	45	12					0	ich	BLOB	anonymous	2018-02-26T14:05:22.307		1					3	0.00238420701274756		BLOB	0	1	1692	124179	0	0	1692	0	0	1692	124182	0	0	1692	0	0	0	0	0	anonymous	2018-03-27T09:35:39.302
613	613	0	51	6					0	Ich	BLOB	anonymous	2018-02-26T14:07:08.238		1					3	0.0161969549724652		BLOB	0	1	59	8880	0	0	59	0	0	59	8883	0	0	59	0	0	0	0	0	anonymous	2018-03-27T09:35:39.659
614	614	0	51	6					0	Ich	BLOB	anonymous	2018-02-26T14:08:00.394		1					3	0.0161969549724652		BLOB	0	1	70	10442	0	0	70	0	0	70	10445	0	0	70	0	0	0	0	0	anonymous	2018-03-27T09:35:39.661
615	615	0	51	7					0	ich	BLOB	anonymous	2018-02-26T14:08:41.778		1					3	0.0161969549724652		BLOB	0	1	76	11612	0	0	76	0	0	76	11615	0	0	76	0	0	0	0	0	anonymous	2018-03-27T09:35:39.664
616	616	0	51	5					0	Ich	BLOB	anonymous	2018-02-26T14:10:42.847		1					3	0.0161969549724652		BLOB	0	1	77	11672	0	0	77	0	0	77	11675	0	0	77	0	0	0	0	0	anonymous	2018-03-27T09:35:39.666
617	617	0	51	5					0	Ich	BLOB	anonymous	2018-02-26T14:12:09.578	Mix Verf. - Erz.?	1					3	0.0161969549724652		BLOB	0	1	93	14334	0	0	93	0	0	93	14337	0	0	93	0	0	0	0	0	anonymous	2018-03-27T09:35:39.669
618	618	0	51	8					0	ich	BLOB	anonymous	2018-02-26T14:13:00.382		1					3	0.0161969549724652		BLOB	0	1	98	14915	0	0	98	0	0	98	14918	0	0	98	0	0	0	0	0	anonymous	2018-03-27T09:35:39.671
619	619	0	51	8					0	ich	BLOB	anonymous	2018-02-26T14:13:06.155		1					3	0.0161969549724652		BLOB	0	1	98	14958	0	0	98	0	0	98	14961	0	0	98	0	0	0	0	0	anonymous	2018-03-27T09:35:39.674
620	620	0	51	8					0	ich	BLOB	anonymous	2018-02-26T14:13:19.561		1					3	0.0161969549724652		BLOB	0	1	101	15175	0	0	101	0	0	101	15178	0	0	101	0	0	0	0	0	anonymous	2018-03-27T09:35:39.676
621	621	0	51	8					0	ich	BLOB	anonymous	2018-02-26T14:13:24.406		1					3	0.0161969549724652		BLOB	0	1	101	15194	0	0	101	0	0	101	15197	0	0	101	0	0	0	0	0	anonymous	2018-03-27T09:35:39.677
622	622	0	51	8					0	ich	BLOB	anonymous	2018-02-26T14:13:34.956		1					3	0.0161969549724652		BLOB	0	1	103	15419	0	0	103	0	0	103	15422	0	0	103	0	0	0	0	0	anonymous	2018-03-27T09:35:39.680
623	623	0	51	8					0	Ich	BLOB	anonymous	2018-02-26T14:13:41.503		1					3	0.0161969549724652		BLOB	0	1	114	16240	0	0	114	0	0	114	16243	0	0	114	0	0	0	0	0	anonymous	2018-03-27T09:35:39.682
624	624	0	51	8					0	ich	BLOB	anonymous	2018-02-26T14:13:48.973		1					3	0.0161969549724652		BLOB	0	1	115	16310	0	0	115	0	0	115	16313	0	0	115	0	0	0	0	0	anonymous	2018-03-27T09:35:39.684
625	625	0	51	8					0	ich	BLOB	anonymous	2018-02-26T14:13:57.359		1					3	0.0161969549724652		BLOB	0	1	117	16540	0	0	117	0	0	117	16543	0	0	117	0	0	0	0	0	anonymous	2018-03-27T09:35:39.686
626	626	0	51	8					0	Ich	BLOB	anonymous	2018-02-26T14:14:03.167		1					3	0.0161969549724652		BLOB	0	1	117	16576	0	0	117	0	0	117	16579	0	0	117	0	0	0	0	0	anonymous	2018-03-27T09:35:39.688
627	627	0	51	8					0	ich	BLOB	anonymous	2018-02-26T14:14:09.969		1					3	0.0161969549724652		BLOB	0	1	120	16822	0	0	120	0	0	120	16825	0	0	120	0	0	0	0	0	anonymous	2018-03-27T09:35:39.690
628	628	0	51	8					0	ich	BLOB	anonymous	2018-02-26T14:14:16.738		1					3	0.0161969549724652		BLOB	0	1	121	17007	0	0	121	0	0	121	17010	0	0	121	0	0	0	0	0	anonymous	2018-03-27T09:35:39.692
629	629	0	51	8					0	Ich	BLOB	anonymous	2018-02-26T14:14:21.713		1					3	0.0161969549724652		BLOB	0	1	122	17031	0	0	122	0	0	122	17034	0	0	122	0	0	0	0	0	anonymous	2018-03-27T09:35:39.694
630	630	0	51	8					0	ich	BLOB	anonymous	2018-02-26T14:14:39.285		1					3	0.0161969549724652		BLOB	0	1	123	17172	0	0	123	0	0	123	17175	0	0	123	0	0	0	0	0	anonymous	2018-03-27T09:35:39.696
631	631	0	51	8					0	Ich	BLOB	anonymous	2018-02-26T14:15:31.094		1					3	0.0161969549724652		BLOB	0	1	125	17360	0	0	125	0	0	125	17363	0	0	125	0	0	0	0	0	anonymous	2018-03-27T09:35:39.697
632	632	0	51	8					0	Ich	BLOB	anonymous	2018-02-26T14:15:36.422		1					3	0.0161969549724652		BLOB	0	1	127	17684	0	0	127	0	0	127	17687	0	0	127	0	0	0	0	0	anonymous	2018-03-27T09:35:39.699
633	633	0	51	8					0	ich	BLOB	anonymous	2018-02-26T14:15:44.050		1					3	0.0161969549724652		BLOB	0	1	137	18334	0	0	137	0	0	137	18337	0	0	137	0	0	0	0	0	anonymous	2018-03-27T09:35:39.701
634	634	0	51	8					0	Ich	BLOB	anonymous	2018-02-26T14:15:49.978		1					3	0.0161969549724652		BLOB	0	1	139	18369	0	0	139	0	0	139	18372	0	0	139	0	0	0	0	0	anonymous	2018-03-27T09:35:39.703
635	635	0	54	4					0	ich	BLOB	anonymous	2018-02-26T14:16:21.416		1					3	0.0152176118494471		BLOB	0	1	10	1241	0	0	10	0	0	10	1244	0	0	10	0	0	0	0	0	anonymous	2018-03-27T09:35:39.740
636	636	0	54	4					0	ich	BLOB	anonymous	2018-02-26T14:16:30.431		1					3	0.0152176118494471		BLOB	0	1	11	1467	0	0	11	0	0	11	1470	0	0	11	0	0	0	0	0	anonymous	2018-03-27T09:35:39.743
637	637	0	54	4					0	ich	BLOB	anonymous	2018-02-26T14:17:12.640		1					3	0.0152176118494471		BLOB	0	1	11	1685	0	0	11	0	0	11	1688	0	0	11	0	0	0	0	0	anonymous	2018-03-27T09:35:39.745
638	638	0	54	4					0	ich	BLOB	anonymous	2018-02-26T14:17:18.607		1					3	0.0152176118494471		BLOB	0	1	11	1850	0	0	11	0	0	11	1853	0	0	11	0	0	0	0	0	anonymous	2018-03-27T09:35:39.748
639	639	0	54	4					0	ich	BLOB	anonymous	2018-02-26T14:17:25.206		1					3	0.0152176118494471		BLOB	0	1	11	1917	0	0	11	0	0	11	1920	0	0	11	0	0	0	0	0	anonymous	2018-03-27T09:35:39.750
640	640	0	54	4					0	ich	BLOB	anonymous	2018-02-26T14:17:30.600		1					3	0.0152176118494471		BLOB	0	1	11	2043	0	0	11	0	0	11	2046	0	0	11	0	0	0	0	0	anonymous	2018-03-27T09:35:39.752
641	641	0	54	4					0	ich	BLOB	anonymous	2018-02-26T14:17:47.206		1					3	0.0152176118494471		BLOB	0	1	13	2455	0	0	13	0	0	13	2458	0	0	13	0	0	0	0	0	anonymous	2018-03-27T09:35:39.754
642	642	0	54	6					0	ich	BLOB	anonymous	2018-02-26T14:18:05.980		1					3	0.0152176118494471		BLOB	0	1	22	8699	0	0	22	0	0	22	8702	0	0	22	0	0	0	0	0	anonymous	2018-03-27T09:35:39.756
643	643	0	54	6					0	ich	BLOB	anonymous	2018-02-26T14:18:21.090		1					3	0.0152176118494471		BLOB	0	1	22	8799	0	0	22	0	0	22	8802	0	0	22	0	0	0	0	0	anonymous	2018-03-27T09:35:39.758
644	644	0	54	5					0	ich	BLOB	anonymous	2018-02-26T14:18:44.649	Mix Erz. - Verf.?	1					3	0.0152176118494471		BLOB	0	1	27	11448	0	0	27	0	0	27	11451	0	0	27	0	0	0	0	0	anonymous	2018-03-27T09:35:39.761
645	645	0	54	4					0	ich	BLOB	anonymous	2018-02-26T14:19:59.745		1					3	0.0152176118494471		BLOB	0	1	34	16916	0	0	34	0	0	34	16919	0	0	34	0	0	0	0	0	anonymous	2018-03-27T09:35:39.763
646	646	0	57	4					0	ich	BLOB	anonymous	2018-02-26T14:20:18.634		0					3	0.0179340028694405		BLOB	0	1	26	4107	0	0	26	0	0	26	4110	0	0	26	0	0	0	0	0	anonymous	2018-03-27T09:35:39.836
648	648	0	57	7					0	ich	BLOB	anonymous	2018-02-26T14:21:03.827	Mix Erzähler- Verf.?	0					3	0.0179340028694405		BLOB	0	1	27	4284	0	0	27	0	0	27	4287	0	0	27	0	0	0	0	0	anonymous	2018-03-27T09:35:39.839
