ID	TAID	Type	TextID	WordID	StartChar	FinishChar	StartPara	FinishPara	Weight	Preview	Text	Author	Date	CommentL	GroupID	PosX1	PosX2	Page	IsText	Area	Coverage	TooltipVars	Memos	SegType	SegPosType	SegPos1StdUnit	SegPos1X	SegPos1Y	SegPos1Z	SegPos1W	SegPos1U	SegPos1V	SegPos2StdUnit	SegPos2X	SegPos2Y	SegPos2Z	SegPos2W	SegPos2U	SegPos2V	ContentFlag	GeoLinkID	MemoID	LastChgUser	LastChgDate
553	553	0	51	4					0	Ich	BLOB	anonymous	2018-02-08T16:09:56.468		0					3	0.0161969549724652		BLOB	0	1	77	11672	0	0	77	0	0	77	11675	0	0	77	0	0	0	0	0	anonymous	2018-02-08T16:09:56.468
554	554	0	51	6					0	Ich	BLOB	anonymous	2018-02-08T16:10:09.955		0					3	0.0161969549724652		BLOB	0	1	93	14334	0	0	93	0	0	93	14337	0	0	93	0	0	0	0	0	anonymous	2018-02-08T16:10:09.955
555	555	0	51	8					0	ich	BLOB	anonymous	2018-02-08T16:10:23.947		0					3	0.0161969549724652		BLOB	0	1	98	14915	0	0	98	0	0	98	14918	0	0	98	0	0	0	0	0	anonymous	2018-02-08T16:10:23.947
556	556	0	51	8					0	ich	BLOB	anonymous	2018-02-08T16:10:28.755		0					3	0.0161969549724652		BLOB	0	1	98	14958	0	0	98	0	0	98	14961	0	0	98	0	0	0	0	0	anonymous	2018-02-08T16:10:28.755
557	557	0	51	8					0	ich	BLOB	anonymous	2018-02-08T16:10:33.700		0					3	0.0161969549724652		BLOB	0	1	101	15175	0	0	101	0	0	101	15178	0	0	101	0	0	0	0	0	anonymous	2018-02-08T16:10:33.700
558	558	0	51	8					0	ich	BLOB	anonymous	2018-02-08T16:10:38.459		0					3	0.0161969549724652		BLOB	0	1	101	15194	0	0	101	0	0	101	15197	0	0	101	0	0	0	0	0	anonymous	2018-02-08T16:10:38.459
559	559	0	51	8					0	ich	BLOB	anonymous	2018-02-08T16:10:45.971		0					3	0.0161969549724652		BLOB	0	1	103	15419	0	0	103	0	0	103	15422	0	0	103	0	0	0	0	0	anonymous	2018-02-08T16:10:45.971
560	560	0	51	8					0	Ich	BLOB	anonymous	2018-02-08T16:10:55.026		0					3	0.0161969549724652		BLOB	0	1	114	16240	0	0	114	0	0	114	16243	0	0	114	0	0	0	0	0	anonymous	2018-02-08T16:10:55.027
561	561	0	51	8					0	ich	BLOB	anonymous	2018-02-08T16:10:59.770		0					3	0.0161969549724652		BLOB	0	1	115	16310	0	0	115	0	0	115	16313	0	0	115	0	0	0	0	0	anonymous	2018-02-08T16:10:59.770
562	562	0	51	8					0	ich	BLOB	anonymous	2018-02-08T16:11:12.978		0					3	0.0161969549724652		BLOB	0	1	117	16540	0	0	117	0	0	117	16543	0	0	117	0	0	0	0	0	anonymous	2018-02-08T16:11:12.978
563	563	0	51	8					0	Ich	BLOB	anonymous	2018-02-08T16:11:27.313		0					3	0.0161969549724652		BLOB	0	1	117	16576	0	0	117	0	0	117	16579	0	0	117	0	0	0	0	0	anonymous	2018-02-08T16:11:27.314
564	564	0	51	8					0	ich	BLOB	anonymous	2018-02-08T16:11:37.594		0					3	0.0161969549724652		BLOB	0	1	120	16822	0	0	120	0	0	120	16825	0	0	120	0	0	0	0	0	anonymous	2018-02-08T16:11:37.595
565	565	0	51	8					0	ich	BLOB	anonymous	2018-02-08T16:11:42.081		0					3	0.0161969549724652		BLOB	0	1	121	17007	0	0	121	0	0	121	17010	0	0	121	0	0	0	0	0	anonymous	2018-02-08T16:11:42.081
566	566	0	51	8					0	Ich	BLOB	anonymous	2018-02-08T16:11:47.641		0					3	0.0161969549724652		BLOB	0	1	122	17031	0	0	122	0	0	122	17034	0	0	122	0	0	0	0	0	anonymous	2018-02-08T16:11:47.641
567	567	0	51	8					0	ich	BLOB	anonymous	2018-02-08T16:11:58.729		0					3	0.0161969549724652		BLOB	0	1	123	17172	0	0	123	0	0	123	17175	0	0	123	0	0	0	0	0	anonymous	2018-02-08T16:11:58.729
568	568	0	51	8					0	Ich	BLOB	anonymous	2018-02-08T16:12:36.161		0					3	0.0161969549724652		BLOB	0	1	125	17360	0	0	125	0	0	125	17363	0	0	125	0	0	0	0	0	anonymous	2018-02-08T16:12:36.161
569	569	0	51	8					0	Ich	BLOB	anonymous	2018-02-08T16:12:41.784		0					3	0.0161969549724652		BLOB	0	1	127	17684	0	0	127	0	0	127	17687	0	0	127	0	0	0	0	0	anonymous	2018-02-08T16:12:41.784
570	570	0	51	8					0	ich	BLOB	anonymous	2018-02-08T16:12:54.336		0					3	0.0161969549724652		BLOB	0	1	137	18334	0	0	137	0	0	137	18337	0	0	137	0	0	0	0	0	anonymous	2018-02-08T16:12:54.336
571	571	0	51	8					0	Ich	BLOB	anonymous	2018-02-08T16:13:06.073		0					3	0.0161969549724652		BLOB	0	1	139	18369	0	0	139	0	0	139	18372	0	0	139	0	0	0	0	0	anonymous	2018-02-08T16:13:06.073
572	572	0	54	4					0	ich	BLOB	anonymous	2018-02-08T16:13:37.919		0					3	0.0152176118494471		BLOB	0	1	10	1241	0	0	10	0	0	10	1244	0	0	10	0	0	0	0	0	anonymous	2018-02-08T16:13:37.919
573	573	0	54	4					0	ich	BLOB	anonymous	2018-02-08T16:13:50.510		0					3	0.0152176118494471		BLOB	0	1	11	1467	0	0	11	0	0	11	1470	0	0	11	0	0	0	0	0	anonymous	2018-02-08T16:13:50.511
574	574	0	54	4					0	ich	BLOB	anonymous	2018-02-08T16:13:58.806		0					3	0.0152176118494471		BLOB	0	1	11	1685	0	0	11	0	0	11	1688	0	0	11	0	0	0	0	0	anonymous	2018-02-08T16:13:58.806
575	575	0	54	4					0	ich	BLOB	anonymous	2018-02-08T16:14:06.798		0					3	0.0152176118494471		BLOB	0	1	11	1850	0	0	11	0	0	11	1853	0	0	11	0	0	0	0	0	anonymous	2018-02-08T16:14:06.798
576	576	0	54	4					0	ich	BLOB	anonymous	2018-02-08T16:14:22.749		0					3	0.0152176118494471		BLOB	0	1	11	1917	0	0	11	0	0	11	1920	0	0	11	0	0	0	0	0	anonymous	2018-02-08T16:14:22.750
577	577	0	54	4					0	ich	BLOB	anonymous	2018-02-08T16:14:32.237		0					3	0.0152176118494471		BLOB	0	1	11	2043	0	0	11	0	0	11	2046	0	0	11	0	0	0	0	0	anonymous	2018-02-08T16:14:32.237
578	578	0	54	4					0	ich	BLOB	anonymous	2018-02-08T16:14:44.173		0					3	0.0152176118494471		BLOB	0	1	13	2455	0	0	13	0	0	13	2458	0	0	13	0	0	0	0	0	anonymous	2018-02-08T16:14:44.173
579	579	0	54	6					0	ich	BLOB	anonymous	2018-02-08T16:15:02.149		0					3	0.0152176118494471		BLOB	0	1	22	8699	0	0	22	0	0	22	8702	0	0	22	0	0	0	0	0	anonymous	2018-02-08T16:15:02.149
580	580	0	54	6					0	ich	BLOB	anonymous	2018-02-08T16:15:10.909		0					3	0.0152176118494471		BLOB	0	1	22	8799	0	0	22	0	0	22	8802	0	0	22	0	0	0	0	0	anonymous	2018-02-08T16:15:10.909
581	581	0	54	6					0	ich	BLOB	anonymous	2018-02-08T16:16:04.996		0					3	0.0152176118494471		BLOB	0	1	27	11448	0	0	27	0	0	27	11451	0	0	27	0	0	0	0	0	anonymous	2018-02-08T16:16:04.996
582	582	0	54	4					0	ich	BLOB	anonymous	2018-02-08T16:16:13.451		0					3	0.0152176118494471		BLOB	0	1	34	16916	0	0	34	0	0	34	16919	0	0	34	0	0	0	0	0	anonymous	2018-02-08T16:16:13.451
583	583	0	55	8					0	ich	BLOB	anonymous	2018-02-08T16:16:39.642		0					3	0.0392875851231011		BLOB	0	1	81	5699	0	0	81	0	0	81	5702	0	0	81	0	0	0	0	0	anonymous	2018-02-08T16:16:39.642
584	584	0	55	8					0	ich	BLOB	anonymous	2018-02-08T16:16:44.890		0					3	0.0392875851231011		BLOB	0	1	81	5738	0	0	81	0	0	81	5741	0	0	81	0	0	0	0	0	anonymous	2018-02-08T16:16:44.890
585	585	0	55	8					0	ich	BLOB	anonymous	2018-02-08T16:17:00.969		0					3	0.0392875851231011		BLOB	0	1	85	6037	0	0	85	0	0	85	6040	0	0	85	0	0	0	0	0	anonymous	2018-02-08T16:17:00.969
586	586	0	55	8					0	ich	BLOB	anonymous	2018-02-08T16:17:34.961		0					3	0.0392875851231011		BLOB	0	1	86	6414	0	0	86	0	0	86	6417	0	0	86	0	0	0	0	0	anonymous	2018-02-08T16:17:34.961
587	587	0	55	8					0	ich	BLOB	anonymous	2018-02-08T16:17:39.592		0					3	0.0392875851231011		BLOB	0	1	86	6449	0	0	86	0	0	86	6452	0	0	86	0	0	0	0	0	anonymous	2018-02-08T16:17:39.592
588	588	0	55	8					0	ich	BLOB	anonymous	2018-02-08T16:17:57.424		0					3	0.0392875851231011		BLOB	0	1	93	7484	0	0	93	0	0	93	7487	0	0	93	0	0	0	0	0	anonymous	2018-02-08T16:17:57.424
589	589	0	57	8					0	ich	BLOB	anonymous	2018-02-08T16:18:19.703		0					3	0.0179340028694405		BLOB	0	1	26	4107	0	0	26	0	0	26	4110	0	0	26	0	0	0	0	0	anonymous	2018-02-08T16:18:19.703
590	590	0	57	6					0	ich	BLOB	anonymous	2018-02-08T16:19:15.543		0					3	0.0179340028694405		BLOB	0	1	27	4284	0	0	27	0	0	27	4287	0	0	27	0	0	1	0	0	anonymous	2018-02-08T16:19:15.543
591	591	0	57	4					0	ich	BLOB	anonymous	2018-02-08T16:20:22.700		0					3	0.0179340028694405		BLOB	0	1	29	4889	0	0	29	0	0	29	4892	0	0	29	0	0	0	0	0	anonymous	2018-02-08T16:20:22.700
592	592	0	57	4					0	ich	BLOB	anonymous	2018-02-08T16:20:35.148		0					3	0.0179340028694405		BLOB	0	1	32	5979	0	0	32	0	0	32	5982	0	0	32	0	0	0	0	0	anonymous	2018-02-08T16:20:35.148
593	593	0	57	4					0	ich	BLOB	anonymous	2018-02-08T16:22:27.889		0					3	0.0179340028694405		BLOB	0	1	33	6172	0	0	33	0	0	33	6175	0	0	33	0	0	0	0	0	anonymous	2018-02-08T16:22:27.889
594	594	0	57	6					0	ich	BLOB	anonymous	2018-02-08T16:22:42.929		0					3	0.0179340028694405		BLOB	0	1	33	6602	0	0	33	0	0	33	6605	0	0	33	0	0	0	0	0	anonymous	2018-02-08T16:22:42.930
595	595	0	57	4					0	ich	BLOB	anonymous	2018-02-08T16:22:50.784		0					3	0.0179340028694405		BLOB	0	1	41	8415	0	0	41	0	0	41	8418	0	0	41	0	0	0	0	0	anonymous	2018-02-08T16:22:50.784
596	596	0	57	4					0	ich	BLOB	anonymous	2018-02-08T16:22:59.304		0					3	0.0179340028694405		BLOB	0	1	41	8617	0	0	41	0	0	41	8620	0	0	41	0	0	0	0	0	anonymous	2018-02-08T16:22:59.304
597	597	0	57	4					0	ich	BLOB	anonymous	2018-02-08T16:23:21.176		0					3	0.0179340028694405		BLOB	0	1	44	9647	0	0	44	0	0	44	9650	0	0	44	0	0	0	0	0	anonymous	2018-02-08T16:23:21.176
598	598	0	57	4					0	ich	BLOB	anonymous	2018-02-08T16:24:32.142		0					3	0.0179340028694405		BLOB	0	1	47	10722	0	0	47	0	0	47	10725	0	0	47	0	0	0	0	0	anonymous	2018-02-08T16:24:32.142
599	599	0	57	4					0	ich	BLOB	anonymous	2018-02-08T16:24:44.022		0					3	0.0179340028694405		BLOB	0	1	48	10988	0	0	48	0	0	48	10991	0	0	48	0	0	0	0	0	anonymous	2018-02-08T16:24:44.022
600	600	0	57	4					0	ich	BLOB	anonymous	2018-02-08T16:24:55.165		0					3	0.0179340028694405		BLOB	0	1	49	11484	0	0	49	0	0	49	11487	0	0	49	0	0	0	0	0	anonymous	2018-02-08T16:24:55.165
601	601	0	57	4					0	ich	BLOB	anonymous	2018-02-08T16:25:03.550		0					3	0.0179340028694405		BLOB	0	1	49	11539	0	0	49	0	0	49	11542	0	0	49	0	0	0	0	0	anonymous	2018-02-08T16:25:03.550
602	602	0	58	14					0	Ich	BLOB	anonymous	2018-02-08T16:26:03.657		0					3	0.0044363604099197		BLOB	2	1	43: 33	99	687	43	33	102	695	43: 35	108	687	43	36	114	695	0	0	0	anonymous	2018-02-08T16:26:03.657
603	603	0	58	14					0	ich	BLOB	anonymous	2018-02-08T16:26:09.290		0					3	0.0044363604099197		BLOB	2	1	43: 54	205	687	43	54	208	695	43: 56	213	687	43	57	219	695	0	0	0	anonymous	2018-02-08T16:26:09.290
604	604	0	59	12					0	Ich	BLOB	anonymous	2018-02-08T16:26:55.650		0					3	0.000278569896436998		BLOB	0	1	2103	997030	0	0	2103	0	0	2103	997033	0	0	2103	0	0	0	0	0	anonymous	2018-02-08T16:26:55.650
605	605	0	59	8					0	Ich	BLOB	anonymous	2018-02-08T16:27:22.738		0					3	0.000278569896436998		BLOB	0	1	2196	1074296	0	0	2196	0	0	2196	1074299	0	0	2196	0	0	0	0	0	anonymous	2018-02-08T16:27:22.738
606	606	0	59	8					0	ich	BLOB	anonymous	2018-02-08T16:27:33.001		0					3	0.000278569896436998		BLOB	0	1	2199	1074640	0	0	2199	0	0	2199	1074643	0	0	2199	0	0	0	0	0	anonymous	2018-02-08T16:27:33.002
607	607	0	59	8					0	ich	BLOB	anonymous	2018-02-08T16:27:38.818		0					3	0.000278569896436998		BLOB	0	1	2201	1074844	0	0	2201	0	0	2201	1074847	0	0	2201	0	0	0	0	0	anonymous	2018-02-08T16:27:38.818
608	608	0	59	8					0	ich	BLOB	anonymous	2018-02-08T16:27:48.633		0					3	0.000278569896436998		BLOB	0	1	2207	1075263	0	0	2207	0	0	2207	1075266	0	0	2207	0	0	0	0	0	anonymous	2018-02-08T16:27:48.633
609	609	0	59	8					0	ich	BLOB	anonymous	2018-02-08T16:27:53.905		0					3	0.000278569896436998		BLOB	0	1	2207	1075513	0	0	2207	0	0	2207	1075516	0	0	2207	0	0	0	0	0	anonymous	2018-02-08T16:27:53.905
610	610	0	59	8					0	Ich	BLOB	anonymous	2018-02-08T16:28:04.489		0					3	0.000278569896436998		BLOB	0	1	2208	1075586	0	0	2208	0	0	2208	1075589	0	0	2208	0	0	0	0	0	anonymous	2018-02-08T16:28:04.489
611	611	0	59	8					0	Ich	BLOB	anonymous	2018-02-08T16:28:11.296		0					3	0.000278569896436998		BLOB	0	1	2215	1075857	0	0	2215	0	0	2215	1075860	0	0	2215	0	0	0	0	0	anonymous	2018-02-08T16:28:11.297
612	612	0	59	8					0	ich	BLOB	anonymous	2018-02-08T16:28:21.256		0					3	0.000278569896436998		BLOB	0	1	2226	1076459	0	0	2226	0	0	2226	1076462	0	0	2226	0	0	0	0	0	anonymous	2018-02-08T16:28:21.256
613	613	0	64	1					0	Ich	BLOB	anonymous	2018-02-08T16:28:35.537		0					3	0.00228986657710744		BLOB	0	1	13	13298	0	0	13	0	0	13	13301	0	0	13	0	0	0	0	0	anonymous	2018-02-08T16:28:35.537
614	614	0	64	1					0	ich	BLOB	anonymous	2018-02-08T16:28:51.927		0					3	0.00228986657710744		BLOB	0	1	112	91941	0	0	112	0	0	112	91944	0	0	112	0	0	0	0	0	anonymous	2018-02-08T16:28:51.928
615	615	0	65	4					0	ich	BLOB	anonymous	2018-02-08T16:29:35.383		0					3	0.0791347929306252		BLOB	0	1	6	3447	0	0	6	0	0	6	3450	0	0	6	0	0	0	0	0	anonymous	2018-02-08T16:29:35.383
616	616	0	66	4					0	ich	BLOB	anonymous	2018-02-08T16:29:45.350		0					3	0.0322962643987512		BLOB	0	1	4	3590	0	0	4	0	0	4	3593	0	0	4	0	0	0	0	0	anonymous	2018-02-08T16:29:45.350
617	617	0	66	4					0	ich	BLOB	anonymous	2018-02-08T16:29:49.998		0					3	0.0322962643987512		BLOB	0	1	6	4666	0	0	6	0	0	6	4669	0	0	6	0	0	0	0	0	anonymous	2018-02-08T16:29:49.998
619	619	0	67	8					0	Ich	BLOB	anonymous	2018-02-08T16:30:22.382		0					3	0.0342192312079389		BLOB	0	1	10	5774	0	0	10	0	0	10	5777	0	0	10	0	0	0	0	0	anonymous	2018-02-08T16:30:22.382
620	620	0	68	1					0	ich	BLOB	anonymous	2018-02-08T16:30:32.829		0					3	0.00320269880752848		BLOB	0	1	91	68735	0	0	91	0	0	91	68738	0	0	91	0	0	0	0	0	anonymous	2018-02-08T16:30:32.829
621	621	0	69	1					0	ich	BLOB	anonymous	2018-02-08T16:30:40.045		0					3	0.00320393015432264		BLOB	0	1	91	68700	0	0	91	0	0	91	68703	0	0	91	0	0	0	0	0	anonymous	2018-02-08T16:30:40.045
622	622	0	70	1					0	Ich	BLOB	anonymous	2018-02-08T16:30:49.517		0					3	0.00228815498436427		BLOB	0	1	13	13290	0	0	13	0	0	13	13293	0	0	13	0	0	0	0	0	anonymous	2018-02-08T16:30:49.517
623	623	0	70	1					0	ich	BLOB	anonymous	2018-02-08T16:30:56.108		0					3	0.00228815498436427		BLOB	0	1	113	92038	0	0	113	0	0	113	92041	0	0	113	0	0	0	0	0	anonymous	2018-02-08T16:30:56.109
624	624	0	71	1					0	Ich	BLOB	anonymous	2018-02-08T16:31:37.277		0					3	0.00228796302651749		BLOB	0	1	13	13290	0	0	13	0	0	13	13293	0	0	13	0	0	0	0	0	anonymous	2018-02-08T16:31:37.277
625	625	0	71	1					0	ich	BLOB	anonymous	2018-02-08T16:31:43.163		0					3	0.00228796302651749		BLOB	0	1	113	92049	0	0	113	0	0	113	92052	0	0	113	0	0	0	0	0	anonymous	2018-02-08T16:31:43.164
626	626	0	77	2					0	ich	BLOB	anonymous	2018-02-08T16:32:01.099		0					3	0.00476182917731465		BLOB	0	1	62	14122	0	0	62	0	0	62	14125	0	0	62	0	0	0	0	0	anonymous	2018-02-08T16:32:01.099
628	628	0	77	4					0	ich	BLOB	anonymous	2018-02-08T16:32:51.538		0					3	0.00476182917731465		BLOB	0	1	64	14604	0	0	64	0	0	64	14607	0	0	64	0	0	0	0	0	anonymous	2018-02-08T16:32:51.538
629	629	0	77	4					0	ich	BLOB	anonymous	2018-02-08T16:33:06.898		0					3	0.00476182917731465		BLOB	0	1	128	26041	0	0	128	0	0	128	26044	0	0	128	0	0	0	0	0	anonymous	2018-02-08T16:33:06.898
630	630	0	77	4					0	ich	BLOB	anonymous	2018-02-08T16:33:19.601		0					3	0.00476182917731465		BLOB	0	1	134	26790	0	0	134	0	0	134	26793	0	0	134	0	0	0	0	0	anonymous	2018-02-08T16:33:19.601
631	631	0	77	1					0	ich	BLOB	anonymous	2018-02-08T16:33:48.017		0					3	0.00476182917731465		BLOB	0	1	191	44545	0	0	191	0	0	191	44548	0	0	191	0	0	0	0	0	anonymous	2018-02-08T16:33:48.017
632	632	0	77	8					0	ich	BLOB	anonymous	2018-02-08T16:33:56.176		0					3	0.00476182917731465		BLOB	0	1	240	57819	0	0	240	0	0	240	57822	0	0	240	0	0	0	0	0	anonymous	2018-02-08T16:33:56.177
633	633	0	77	8					0	Ich	BLOB	anonymous	2018-02-08T16:34:10.185		0					3	0.00476182917731465		BLOB	0	1	284	62534	0	0	284	0	0	284	62537	0	0	284	0	0	0	0	0	anonymous	2018-02-08T16:34:10.185
634	634	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:34:33.872		0					3	0.00275849386235116		BLOB	0	1	73	12191	0	0	73	0	0	73	12194	0	0	73	0	0	0	0	0	anonymous	2018-02-08T16:34:33.872
635	635	0	78	12					0	ich	BLOB	anonymous	2018-02-08T16:34:56.407		0					3	0.00275849386235116		BLOB	0	1	97	24673	0	0	97	0	0	97	24676	0	0	97	0	0	0	0	0	anonymous	2018-02-08T16:34:56.407
636	636	0	78	12					0	ich	BLOB	anonymous	2018-02-08T16:35:02.382		0					3	0.00275849386235116		BLOB	0	1	102	25630	0	0	102	0	0	102	25633	0	0	102	0	0	0	0	0	anonymous	2018-02-08T16:35:02.383
637	637	0	78	13					0	ich	BLOB	anonymous	2018-02-08T16:35:28.325		0					3	0.00275849386235116		BLOB	0	1	103	26124	0	0	103	0	0	103	26127	0	0	103	0	0	0	0	0	anonymous	2018-02-08T16:35:28.326
638	638	0	78	13					0	ich	BLOB	anonymous	2018-02-08T16:35:47.869		0					3	0.00275849386235116		BLOB	0	1	109	27973	0	0	109	0	0	109	27976	0	0	109	0	0	0	0	0	anonymous	2018-02-08T16:35:47.869
639	639	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:36:01.924		0					3	0.00275849386235116		BLOB	0	1	163	51440	0	0	163	0	0	163	51443	0	0	163	0	0	0	0	0	anonymous	2018-02-08T16:36:01.925
640	640	0	78	12					0	ich	BLOB	anonymous	2018-02-08T16:36:08.605		0					3	0.00275849386235116		BLOB	0	1	163	51455	0	0	163	0	0	163	51458	0	0	163	0	0	0	0	0	anonymous	2018-02-08T16:36:08.605
641	641	0	78	12					0	ich	BLOB	anonymous	2018-02-08T16:36:14.380		0					3	0.00275849386235116		BLOB	0	1	166	52687	0	0	166	0	0	166	52690	0	0	166	0	0	0	0	0	anonymous	2018-02-08T16:36:14.380
642	642	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:36:53.156		0					3	0.00275849386235116		BLOB	0	1	166	52963	0	0	166	0	0	166	52966	0	0	166	0	0	0	0	0	anonymous	2018-02-08T16:36:53.156
643	643	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:37:24.074		0					3	0.00275849386235116		BLOB	0	1	179	59150	0	0	179	0	0	179	59153	0	0	179	0	0	0	0	0	anonymous	2018-02-08T16:37:24.075
644	644	0	78	12					0	ich	BLOB	anonymous	2018-02-08T16:37:31.146		0					3	0.00275849386235116		BLOB	0	1	179	59239	0	0	179	0	0	179	59242	0	0	179	0	0	0	0	0	anonymous	2018-02-08T16:37:31.146
645	645	0	78	12					0	ich	BLOB	anonymous	2018-02-08T16:37:39.475		0					3	0.00275849386235116		BLOB	0	1	179	59882	0	0	179	0	0	179	59885	0	0	179	0	0	0	0	0	anonymous	2018-02-08T16:37:39.475
646	646	0	78	12					0	ich	BLOB	anonymous	2018-02-08T16:37:48.866		0					3	0.00275849386235116		BLOB	0	1	179	59932	0	0	179	0	0	179	59935	0	0	179	0	0	0	0	0	anonymous	2018-02-08T16:37:48.866
647	647	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:39:17.040		0					3	0.00275849386235116		BLOB	0	1	205	75093	0	0	205	0	0	205	75096	0	0	205	0	0	0	0	0	anonymous	2018-02-08T16:39:17.040
648	648	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:39:21.655		0					3	0.00275849386235116		BLOB	0	1	205	75105	0	0	205	0	0	205	75108	0	0	205	0	0	0	0	0	anonymous	2018-02-08T16:39:21.655
649	649	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:39:26.495		0					3	0.00275849386235116		BLOB	0	1	205	75254	0	0	205	0	0	205	75257	0	0	205	0	0	0	0	0	anonymous	2018-02-08T16:39:26.495
650	650	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:39:32.087		0					3	0.00275849386235116		BLOB	0	1	206	75292	0	0	206	0	0	206	75295	0	0	206	0	0	0	0	0	anonymous	2018-02-08T16:39:32.087
651	651	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:39:47.670		0					3	0.00275849386235116		BLOB	0	1	206	75377	0	0	206	0	0	206	75380	0	0	206	0	0	0	0	0	anonymous	2018-02-08T16:39:47.670
652	652	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:39:58.142		0					3	0.00275849386235116		BLOB	0	1	209	76318	0	0	209	0	0	209	76321	0	0	209	0	0	0	0	0	anonymous	2018-02-08T16:39:58.142
653	653	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:40:09.558		0					3	0.00275849386235116		BLOB	0	1	209	76629	0	0	209	0	0	209	76632	0	0	209	0	0	0	0	0	anonymous	2018-02-08T16:40:09.558
654	654	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:40:14.973		0					3	0.00275849386235116		BLOB	0	1	209	76758	0	0	209	0	0	209	76761	0	0	209	0	0	0	0	0	anonymous	2018-02-08T16:40:14.974
655	655	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:40:20.597		0					3	0.00275849386235116		BLOB	0	1	209	76919	0	0	209	0	0	209	76922	0	0	209	0	0	0	0	0	anonymous	2018-02-08T16:40:20.598
656	656	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:40:50.796		0					3	0.00275849386235116		BLOB	0	1	209	77026	0	0	209	0	0	209	77029	0	0	209	0	0	0	0	0	anonymous	2018-02-08T16:40:50.797
657	657	0	78	12					0	Ich	BLOB	anonymous	2018-02-08T16:40:55.292		0					3	0.00275849386235116		BLOB	0	1	211	78550	0	0	211	0	0	211	78553	0	0	211	0	0	0	0	0	anonymous	2018-02-08T16:40:55.293
658	658	0	78	12					0	ich	BLOB	anonymous	2018-02-08T16:40:59.324		0					3	0.00275849386235116		BLOB	0	1	212	78606	0	0	212	0	0	212	78609	0	0	212	0	0	0	0	0	anonymous	2018-02-08T16:40:59.324
659	659	0	78	12					0	ich	BLOB	anonymous	2018-02-22T12:11:31.571		0					3	0.00275849386235116		BLOB	0	1	212	78658	0	0	212	0	0	212	78661	0	0	212	0	0	0	0	0	anonymous	2018-02-22T12:11:31.581
660	660	0	78	12					0	Ich	BLOB	anonymous	2018-02-22T12:11:39.798		0					3	0.00275849386235116		BLOB	0	1	212	78676	0	0	212	0	0	212	78679	0	0	212	0	0	0	0	0	anonymous	2018-02-22T12:11:39.798
661	661	0	78	12					0	Ich	BLOB	anonymous	2018-02-22T12:12:15.701		0					3	0.00275849386235116		BLOB	0	1	213	79077	0	0	213	0	0	213	79080	0	0	213	0	0	0	0	0	anonymous	2018-02-22T12:12:15.701
662	662	0	78	12					0	Ich	BLOB	anonymous	2018-02-22T12:12:21.222		0					3	0.00275849386235116		BLOB	0	1	213	79450	0	0	213	0	0	213	79453	0	0	213	0	0	0	0	0	anonymous	2018-02-22T12:12:21.222
663	663	0	78	12					0	Ich	BLOB	anonymous	2018-02-22T12:12:35.660		0					3	0.00275849386235116		BLOB	0	1	216	80540	0	0	216	0	0	216	80543	0	0	216	0	0	0	0	0	anonymous	2018-02-22T12:12:35.661
664	664	0	78	12					0	ich	BLOB	anonymous	2018-02-22T12:12:45.244		0					3	0.00275849386235116		BLOB	0	1	219	81509	0	0	219	0	0	219	81512	0	0	219	0	0	0	0	0	anonymous	2018-02-22T12:12:45.244
665	665	0	78	12					0	ich	BLOB	anonymous	2018-02-22T12:12:49.748		0					3	0.00275849386235116		BLOB	0	1	221	82226	0	0	221	0	0	221	82229	0	0	221	0	0	0	0	0	anonymous	2018-02-22T12:12:49.748
666	666	0	78	12					0	Ich	BLOB	anonymous	2018-02-22T12:12:56.060		0					3	0.00275849386235116		BLOB	0	1	223	83129	0	0	223	0	0	223	83132	0	0	223	0	0	0	0	0	anonymous	2018-02-22T12:12:56.060
667	667	0	78	12					0	Ich	BLOB	anonymous	2018-02-22T12:13:01.835		0					3	0.00275849386235116		BLOB	0	1	223	83146	0	0	223	0	0	223	83149	0	0	223	0	0	0	0	0	anonymous	2018-02-22T12:13:01.836
668	668	0	78	12					0	ich	BLOB	anonymous	2018-02-22T12:13:13.299		0					3	0.00275849386235116		BLOB	0	1	223	83166	0	0	223	0	0	223	83169	0	0	223	0	0	0	0	0	anonymous	2018-02-22T12:13:13.300
669	669	0	78	12					0	Ich	BLOB	anonymous	2018-02-22T12:13:20.418		0					3	0.00275849386235116		BLOB	0	1	231	86140	0	0	231	0	0	231	86143	0	0	231	0	0	0	0	0	anonymous	2018-02-22T12:13:20.419
